以	126	160	16.047619047619047	0.1999350211181366
高	127	159	15.921259842519685	0.19868542723614827
次	128	158	15.796875	0.1974358333541599
九	129	158	15.674418604651162	0.1974358333541599
千	130	157	15.553846153846155	0.19618623947217154
容	131	157	15.435114503816793	0.19618623947217154
治	132	156	15.318181818181818	0.1949366455901832
能	133	155	15.203007518796992	0.19368705170819484
地	134	155	15.08955223880597	0.19368705170819484
六	135	154	14.977777777777778	0.19243745782620647
感	136	153	14.867647058823529	0.19118786394421813
果	137	152	14.75912408759124	0.18993827006222977
最	138	151	14.652173913043478	0.18868867618024143
外	139	150	14.546762589928058	0.18743908229825307
記	140	148	14.442857142857143	0.18493989453427637
後	141	148	14.340425531914894	0.18493989453427637
近	142	146	14.23943661971831	0.18244070677029967
重	143	142	14.13986013986014	0.17744233124234624
初	144	141	14.041666666666666	0.17619273736035787
下	145	140	13.944827586206896	0.17494314347836953
心	146	140	13.84931506849315	0.17494314347836953
化	147	140	13.755102040816325	0.17494314347836953
社	148	140	13.662162162162163	0.17494314347836953
在	149	138	13.570469798657717	0.17244395571439283
八	150	138	13.48	0.17244395571439283
校	151	137	13.390728476821192	0.17119436183240447
主	152	136	13.302631578947368	0.1699447679504161
別	153	135	13.215686274509805	0.16869517406842777
類	154	133	13.129870129870131	0.16619598630445107
設	155	132	13.04516129032258	0.1649463924224627
準	156	129	12.961538461538462	0.16119761077649764
決	157	129	12.878980891719745	0.16119761077649764
論	158	127	12.797468354430379	0.15869842301252093
員	159	126	12.716981132075473	0.15744882913053257
広	160	126	12.637500000000001	0.15744882913053257
経	161	124	12.559006211180124	0.15494964136655587
必	162	123	12.481481481481481	0.1537000474845675
山	163	121	12.404907975460123	0.1512008597205908
建	164	121	12.329268292682928	0.1512008597205908
気	165	121	12.254545454545454	0.1512008597205908
者	166	120	12.180722891566266	0.14995126583860247
育	167	120	12.107784431137725	0.14995126583860247
和	168	119	12.035714285714285	0.1487016719566141
礎	169	117	11.964497041420119	0.1462024841926374
雑	170	115	11.894117647058824	0.1437032964286607
相	171	113	11.82456140350877	0.14120410866468397
省	172	113	11.755813953488373	0.14120410866468397
験	173	113	11.6878612716763	0.14120410866468397
仕	174	112	11.620689655172413	0.13995451478269563
種	175	112	11.554285714285715	0.13995451478269563
得	176	109	11.488636363636363	0.13620573313673057
小	177	109	11.423728813559322	0.13620573313673057
特	178	108	11.359550561797752	0.1349561392547422
接	179	106	11.296089385474861	0.1324569514907655
料	180	105	11.233333333333334	0.13120735760877714
誌	181	104	11.171270718232044	0.1299577637267888
期	182	103	11.109890109890111	0.12870816984480044
民	183	98	11.049180327868852	0.12246020043485867
終	184	98	10.989130434782608	0.12246020043485867
向	185	97	10.929729729729731	0.12121060655287032
続	186	96	10.870967741935484	0.11996101267088197
内	187	95	10.81283422459893	0.11871141878889362
作	188	95	10.75531914893617	0.11871141878889362
車	189	95	10.698412698412698	0.11871141878889362
存	190	95	10.642105263157895	0.11871141878889362
式	191	93	10.586387434554975	0.1162122310249169
切	192	92	10.53125	0.11496263714292855
応	193	92	10.476683937823834	0.11496263714292855
置	194	89	10.422680412371134	0.11121385549696348
述	195	89	10.36923076923077	0.11121385549696348
回	196	89	10.316326530612244	0.11121385549696348
範	197	89	10.263959390862944	0.11121385549696348
然	198	88	10.212121212121213	0.10996426161497513
位	199	88	10.160804020100503	0.10996426161497513
世	200	87	10.11	0.10871466773298678
計	201	87	10.059701492537313	0.10871466773298678
態	202	87	10.00990099009901	0.10871466773298678
比	203	87	9.960591133004927	0.10871466773298678
進	204	86	9.911764705882353	0.10746507385099842
観	205	86	9.863414634146341	0.10746507385099842
構	206	86	9.815533980582524	0.10746507385099842
情	207	85	9.768115942028984	0.10621547996901007
資	208	85	9.721153846153847	0.10621547996901007
集	209	85	9.674641148325358	0.10621547996901007
限	210	85	9.62857142857143	0.10621547996901007
仮	211	84	9.582938388625593	0.10496588608702172
程	212	82	9.537735849056604	0.10246669832304502
正	213	82	9.492957746478874	0.10246669832304502
標	214	82	9.448598130841122	0.10246669832304502
政	215	81	9.404651162790698	0.10121710444105665
難	216	80	9.36111111111111	0.0999675105590683
造	217	80	9.317972350230415	0.0999675105590683
共	218	79	9.275229357798166	0.09871791667707995
皆	219	78	9.232876712328766	0.0974683227950916
際	220	77	9.19090909090909	0.09621872891310324
普	221	77	9.149321266968327	0.09621872891310324
格	222	77	9.108108108108109	0.09621872891310324
反	223	77	9.06726457399103	0.09621872891310324
電	224	76	9.026785714285714	0.09496913503111488
象	225	76	8.986666666666666	0.09496913503111488
画	226	75	8.946902654867257	0.09371954114912653
状	227	74	8.907488986784141	0.09246994726713818
等	228	74	8.868421052631579	0.09246994726713818
質	229	73	8.829694323144105	0.09122035338514983
田	230	73	8.791304347826086	0.09122035338514983
習	231	73	8.753246753246753	0.09122035338514983
達	232	71	8.71551724137931	0.08872116562117312
七	233	71	8.678111587982833	0.08872116562117312
評	234	71	8.641025641025642	0.08872116562117312
東	235	71	8.604255319148937	0.08872116562117312
有	236	70	8.567796610169491	0.08747157173918477
報	237	70	8.531645569620252	0.08747157173918477
科	238	70	8.495798319327731	0.08747157173918477
室	239	70	8.460251046025103	0.08747157173918477
覚	240	69	8.425	0.08622197785719642
願	241	69	8.390041493775934	0.08622197785719642
確	242	69	8.355371900826446	0.08622197785719642
不	243	68	8.320987654320989	0.08497238397520805
規	244	68	8.28688524590164	0.08497238397520805
月	245	68	8.253061224489796	0.08497238397520805
業	246	68	8.219512195121952	0.08497238397520805
議	247	67	8.186234817813766	0.0837227900932197
平	248	67	8.153225806451612	0.0837227900932197
個	249	66	8.120481927710843	0.08247319621123135
受	250	66	8.088000000000001	0.08247319621123135
区	251	66	8.055776892430279	0.08247319621123135
般	252	66	8.023809523809524	0.08247319621123135
識	253	66	7.992094861660078	0.08247319621123135
昭	254	66	7.960629921259843	0.08247319621123135
章	255	65	7.929411764705883	0.081223602329243
過	256	65	7.8984375	0.081223602329243
身	257	65	7.8677042801556425	0.081223602329243
局	258	64	7.837209302325581	0.07997400844725464
制	259	64	7.806949806949807	0.07997400844725464
尾	260	64	7.776923076923078	0.07997400844725464
京	261	63	7.747126436781609	0.07872441456526628
念	262	62	7.717557251908397	0.07747482068327793
連	263	61	7.688212927756654	0.07622522680128958
素	264	61	7.659090909090909	0.07622522680128958
屋	265	61	7.630188679245283	0.07622522680128958
告	266	60	7.601503759398496	0.07497563291930123
総	267	60	7.573033707865169	0.07497563291930123
品	268	60	7.544776119402985	0.07497563291930123
家	269	60	7.5167286245353155	0.07497563291930123
各	270	59	7.488888888888889	0.07372603903731287
敬	271	59	7.461254612546125	0.07372603903731287
説	272	59	7.4338235294117645	0.07372603903731287
深	273	59	7.406593406593407	0.07372603903731287
型	274	59	7.37956204379562	0.07372603903731287
答	275	58	7.352727272727273	0.07247644515532452
課	276	58	7.326086956521739	0.07247644515532452
図	277	58	7.299638989169675	0.07247644515532452
認	278	58	7.273381294964029	0.07247644515532452
価	279	58	7.247311827956989	0.07247644515532452
試	280	58	7.2214285714285715	0.07247644515532452
示	281	57	7.195729537366548	0.07122685127333617
工	282	56	7.170212765957447	0.06997725739134782
義	283	56	7.144876325088339	0.06997725739134782
整	284	55	7.119718309859155	0.06872766350935945
訳	285	55	7.094736842105263	0.06872766350935945
野	286	55	7.06993006993007	0.06872766350935945
囲	287	54	7.045296167247387	0.0674780696273711
役	288	54	7.020833333333333	0.0674780696273711
働	289	53	6.996539792387543	0.06622847574538275
西	290	53	6.972413793103448	0.06622847574538275
由	291	53	6.948453608247423	0.06622847574538275
検	292	52	6.924657534246575	0.0649788818633944
呼	293	52	6.901023890784983	0.0649788818633944
系	294	52	6.877551020408163	0.0649788818633944
算	295	52	6.854237288135593	0.0649788818633944
線	296	51	6.831081081081082	0.06372928798140605
運	297	51	6.808080808080808	0.06372928798140605
群	298	51	6.7852348993288585	0.06372928798140605
辺	299	51	6.762541806020066	0.06372928798140605
引	300	50	6.74	0.06247969409941769
与	301	50	6.717607973421927	0.06247969409941769
策	302	50	6.695364238410596	0.06247969409941769
順	303	50	6.673267326732673	0.06247969409941769
簡	304	49	6.651315789473684	0.061230100217429334
予	305	49	6.629508196721312	0.061230100217429334
便	306	49	6.6078431372549025	0.061230100217429334
覧	307	48	6.586319218241043	0.05998050633544098
務	308	48	6.5649350649350655	0.05998050633544098
選	309	48	6.54368932038835	0.05998050633544098
移	310	48	6.52258064516129	0.05998050633544098
牛	311	48	6.501607717041801	0.05998050633544098
島	312	48	6.480769230769231	0.05998050633544098
開	313	48	6.460063897763578	0.05998050633544098
典	314	47	6.439490445859873	0.058730912453452626
録	315	47	6.419047619047619	0.058730912453452626
序	316	47	6.398734177215189	0.058730912453452626
統	317	47	6.378548895899053	0.058730912453452626
雨	318	47	6.358490566037736	0.058730912453452626
元	319	46	6.338557993730407	0.057481318571464275
道	320	46	6.3187500000000005	0.057481318571464275
創	321	46	6.299065420560748	0.057481318571464275
強	322	46	6.279503105590062	0.057481318571464275
直	323	46	6.260061919504644	0.057481318571464275
戦	324	46	6.2407407407407405	0.057481318571464275
階	325	46	6.2215384615384615	0.057481318571464275
挙	326	45	6.2024539877300615	0.05623172468947592
率	327	45	6.18348623853211	0.05623172468947592
始	328	45	6.164634146341464	0.05623172468947592
任	329	45	6.145896656534954	0.05623172468947592
昔	330	45	6.127272727272727	0.05623172468947592
含	331	45	6.108761329305136	0.05623172468947592
承	332	44	6.090361445783133	0.05498213080748757
較	333	44	6.072072072072072	0.05498213080748757
改	334	44	6.053892215568863	0.05498213080748757
適	335	43	6.035820895522388	0.05373253692549921
歴	336	43	6.017857142857142	0.05373253692549921
利	337	43	6.0	0.05373253692549921
極	338	43	5.982248520710059	0.05373253692549921
節	339	43	5.964601769911504	0.05373253692549921
昨	340	42	5.947058823529412	0.05248294304351086
信	341	42	5.929618768328446	0.05248294304351086
鍋	342	42	5.912280701754385	0.05248294304351086
映	343	42	5.895043731778426	0.05248294304351086
起	344	41	5.877906976744186	0.05123334916152251
困	345	41	5.860869565217391	0.05123334916152251
差	346	41	5.84393063583815	0.05123334916152251
割	347	41	5.827089337175792	0.05123334916152251
加	348	41	5.810344827586206	0.05123334916152251
随	349	41	5.793696275071633	0.05123334916152251
異	350	41	5.777142857142858	0.05123334916152251
白	351	41	5.760683760683761	0.05123334916152251
金	352	41	5.744318181818182	0.05123334916152251
飛	353	41	5.728045325779037	0.05123334916152251
命	354	40	5.711864406779661	0.04998375527953415
史	355	40	5.695774647887324	0.04998375527953415
組	356	40	5.679775280898876	0.04998375527953415
械	357	40	5.663865546218488	0.04998375527953415
色	358	40	5.648044692737431	0.04998375527953415
条	359	39	5.632311977715878	0.0487341613975458
橋	360	39	5.616666666666667	0.0487341613975458
込	361	39	5.6011080332409975	0.0487341613975458
女	362	39	5.585635359116022	0.0487341613975458
項	363	39	5.570247933884298	0.0487341613975458
遷	364	39	5.554945054945056	0.0487341613975458
狭	365	38	5.53972602739726	0.04748456751555744
君	366	38	5.524590163934426	0.04748456751555744
官	367	38	5.509536784741144	0.04748456751555744
件	368	38	5.494565217391304	0.04748456751555744
層	369	38	5.479674796747967	0.04748456751555744
求	370	38	5.4648648648648654	0.04748456751555744
因	371	38	5.4501347708894885	0.04748456751555744
無	372	38	5.435483870967742	0.04748456751555744
済	373	38	5.4209115281501346	0.04748456751555744
祝	374	38	5.406417112299465	0.04748456751555744
具	375	38	5.3919999999999995	0.04748456751555744
殊	376	38	5.377659574468085	0.04748456751555744
声	377	38	5.363395225464191	0.04748456751555744
頭	378	38	5.349206349206349	0.04748456751555744
食	379	38	5.33509234828496	0.04748456751555744
捉	380	38	5.321052631578947	0.04748456751555744
域	381	38	5.307086614173229	0.04748456751555744
釈	382	38	5.293193717277488	0.04748456751555744
男	383	38	5.2793733681462145	0.04748456751555744
判	384	37	5.265625	0.04623497363356909
末	385	37	5.251948051948052	0.04623497363356909
朝	386	37	5.238341968911917	0.04623497363356909
両	387	37	5.224806201550388	0.04623497363356909
落	388	37	5.211340206185567	0.04623497363356909
原	389	37	5.197943444730076	0.04623497363356909
段	390	37	5.184615384615385	0.04623497363356909
頻	391	37	5.171355498721228	0.04623497363356909
都	392	36	5.158163265306122	0.044985379751580734
協	393	36	5.145038167938932	0.044985379751580734
約	394	36	5.131979695431472	0.044985379751580734
乗	395	36	5.118987341772152	0.044985379751580734
太	396	36	5.106060606060606	0.044985379751580734
派	397	36	5.093198992443325	0.044985379751580734
並	398	36	5.080402010050252	0.044985379751580734
残	399	35	5.06766917293233	0.04373578586959238
県	400	35	5.055	0.04373578586959238
複	401	35	5.042394014962594	0.04373578586959238
委	402	35	5.029850746268656	0.04373578586959238
完	403	35	5.0173697270471465	0.04373578586959238
郎	404	35	5.004950495049505	0.04373578586959238
門	405	35	4.992592592592593	0.04373578586959238
止	406	35	4.9802955665024635	0.04373578586959238
界	407	34	4.968058968058968	0.042486191987604026
参	408	34	4.955882352941177	0.042486191987604026
想	409	34	4.943765281173594	0.042486191987604026
待	410	34	4.931707317073171	0.042486191987604026
足	411	34	4.91970802919708	0.042486191987604026
庁	412	34	4.907766990291262	0.042486191987604026
断	413	34	4.8958837772397095	0.042486191987604026
献	414	34	4.884057971014492	0.042486191987604026
材	415	33	4.872289156626507	0.041236598105615675
延	416	33	4.860576923076923	0.041236598105615675
律	417	33	4.848920863309353	0.041236598105615675
借	418	33	4.837320574162679	0.041236598105615675
幅	419	33	4.825775656324582	0.041236598105615675
修	420	33	4.814285714285715	0.041236598105615675
悪	421	33	4.802850356294537	0.041236598105615675
抽	422	33	4.791469194312796	0.041236598105615675
安	423	33	4.780141843971631	0.041236598105615675
根	424	33	4.768867924528302	0.041236598105615675
注	425	33	4.757647058823529	0.041236598105615675
固	426	32	4.746478873239437	0.03998700422362732
案	427	32	4.73536299765808	0.03998700422362732
介	428	32	4.724299065420561	0.03998700422362732
古	429	32	4.713286713286713	0.03998700422362732
展	430	31	4.702325581395349	0.03873741034163897
積	431	31	4.691415313225058	0.03873741034163897
混	432	31	4.680555555555555	0.03873741034163897
絵	433	31	4.669745958429561	0.03873741034163897
木	434	31	4.658986175115207	0.03873741034163897
傾	435	31	4.6482758620689655	0.03873741034163897
属	436	31	4.637614678899083	0.03873741034163897
処	437	31	4.627002288329519	0.03873741034163897
顔	438	31	4.616438356164383	0.03873741034163897
市	439	30	4.605922551252847	0.037487816459650616
概	440	30	4.595454545454545	0.037487816459650616
備	441	30	4.585034013605442	0.037487816459650616
館	442	30	4.5746606334841635	0.037487816459650616
努	443	30	4.564334085778781	0.037487816459650616
横	444	30	4.554054054054054	0.037487816459650616
紹	445	30	4.543820224719101	0.037487816459650616
領	446	30	4.533632286995515	0.037487816459650616
耳	447	30	4.523489932885906	0.037487816459650616
細	448	29	4.513392857142857	0.03623822257766226
勢	449	29	4.503340757238307	0.03623822257766226
熟	450	29	4.493333333333333	0.03623822257766226
専	451	29	4.483370288248337	0.03623822257766226
抜	452	29	4.4734513274336285	0.03623822257766226
測	453	29	4.4635761589403975	0.03623822257766226
若	454	29	4.453744493392071	0.03623822257766226
親	455	29	4.443956043956044	0.03623822257766226
押	456	29	4.434210526315789	0.03623822257766226
真	457	29	4.424507658643326	0.03623822257766226
飾	458	29	4.414847161572053	0.03623822257766226
楽	459	29	4.405228758169935	0.03623822257766226
着	460	29	4.395652173913043	0.03623822257766226
片	461	28	4.386117136659436	0.03498862869567391
幹	462	28	4.376623376623376	0.03498862869567391
低	463	28	4.367170626349893	0.03498862869567391
神	464	28	4.357758620689655	0.03498862869567391
増	465	28	4.348387096774194	0.03498862869567391
臣	466	28	4.339055793991417	0.03498862869567391
水	467	28	4.329764453961456	0.03498862869567391
周	468	28	4.320512820512821	0.03498862869567391
林	469	28	4.311300639658849	0.03498862869567391
優	470	28	4.302127659574468	0.03498862869567391
投	471	28	4.292993630573248	0.03498862869567391
返	472	28	4.283898305084746	0.03498862869567391
配	473	28	4.274841437632135	0.03498862869567391
称	474	28	4.265822784810126	0.03498862869567391
指	475	28	4.256842105263158	0.03498862869567391
尺	476	28	4.2478991596638656	0.03498862869567391
客	477	27	4.238993710691824	0.03373903481368555
柄	478	27	4.230125523012552	0.03373903481368555
築	479	27	4.221294363256785	0.03373903481368555
析	480	27	4.2125	0.03373903481368555
従	481	27	4.203742203742204	0.03373903481368555
半	482	27	4.195020746887967	0.03373903481368555
抵	483	27	4.186335403726709	0.03373903481368555
抗	484	27	4.177685950413223	0.03373903481368555
放	485	27	4.169072164948454	0.03373903481368555
送	486	27	4.1604938271604945	0.03373903481368555
冊	487	27	4.151950718685832	0.03373903481368555
花	488	27	4.14344262295082	0.03373903481368555
誰	489	27	4.134969325153374	0.03373903481368555
逆	490	27	4.126530612244898	0.03373903481368555
歩	491	26	4.1181262729124235	0.0324894409316972
易	492	26	4.109756097560976	0.0324894409316972
衆	493	26	4.101419878296146	0.0324894409316972
婦	494	26	4.093117408906883	0.0324894409316972
英	495	26	4.084848484848485	0.0324894409316972
口	496	26	4.076612903225806	0.0324894409316972
刷	497	26	4.068410462776661	0.0324894409316972
士	498	25	4.0602409638554215	0.031239847049708846
審	499	25	4.052104208416833	0.031239847049708846
均	500	25	4.0440000000000005	0.031239847049708846
産	501	25	4.0359281437125745	0.031239847049708846
側	502	25	4.027888446215139	0.031239847049708846
翻	503	25	4.0198807157057646	0.031239847049708846
視	504	25	4.011904761904762	0.031239847049708846
量	505	25	4.003960396039604	0.031239847049708846
独	506	25	3.996047430830039	0.031239847049708846
他	507	25	3.988165680473373	0.031239847049708846
望	508	25	3.9803149606299213	0.031239847049708846
交	509	25	3.9724950884086443	0.031239847049708846
肉	510	25	3.9647058823529413	0.031239847049708846
舶	511	25	3.9569471624266144	0.031239847049708846
触	512	24	3.94921875	0.02999025316772049
誠	513	24	3.941520467836257	0.02999025316772049
苦	514	24	3.9338521400778212	0.02999025316772049
技	515	24	3.9262135922330095	0.02999025316772049
去	516	24	3.9186046511627906	0.02999025316772049
寄	517	24	3.9110251450676983	0.02999025316772049
施	518	24	3.9034749034749034	0.02999025316772049
右	519	24	3.8959537572254335	0.02999025316772049
端	520	24	3.888461538461539	0.02999025316772049
好	521	24	3.8809980806142033	0.02999025316772049
礼	522	24	3.8735632183908044	0.02999025316772049
致	523	24	3.866156787762906	0.02999025316772049
転	524	24	3.8587786259541983	0.02999025316772049
氏	525	24	3.8514285714285714	0.02999025316772049
失	526	24	3.844106463878327	0.02999025316772049
店	527	24	3.836812144212524	0.02999025316772049
渡	528	23	3.8295454545454546	0.028740659285732138
舞	529	23	3.8223062381852553	0.028740659285732138
焼	530	23	3.8150943396226413	0.028740659285732138
枚	531	23	3.807909604519774	0.028740659285732138
紙	532	23	3.800751879699248	0.028740659285732138
谷	533	23	3.793621013133208	0.028740659285732138
及	534	23	3.7865168539325844	0.028740659285732138
除	535	23	3.7794392523364486	0.028740659285732138
既	536	23	3.7723880597014925	0.028740659285732138
鮮	537	23	3.7653631284916202	0.028740659285732138
拾	538	23	3.7583643122676578	0.028740659285732138
興	539	22	3.75139146567718	0.027491065403743783
互	540	22	3.7444444444444445	0.027491065403743783
福	541	22	3.7375231053604434	0.027491065403743783
講	542	22	3.7306273062730626	0.027491065403743783
恐	543	22	3.723756906077348	0.027491065403743783
鼓	544	22	3.7169117647058822	0.027491065403743783
伺	545	22	3.7100917431192664	0.027491065403743783
佐	546	22	3.7032967032967035	0.027491065403743783
児	547	22	3.696526508226691	0.027491065403743783
略	548	22	3.68978102189781	0.027491065403743783
博	549	22	3.6830601092896176	0.027491065403743783
詳	550	22	3.6763636363636363	0.027491065403743783
欄	551	22	3.6696914700544463	0.027491065403743783
将	552	21	3.6630434782608696	0.02624147152175543
賀	553	21	3.656419529837251	0.02624147152175543
園	554	21	3.6498194945848375	0.02624147152175543
川	555	21	3.6432432432432433	0.02624147152175543
戸	556	21	3.6366906474820144	0.02624147152175543
列	557	21	3.63016157989228	0.02624147152175543
密	558	21	3.6236559139784945	0.02624147152175543
張	559	21	3.6171735241502683	0.02624147152175543
歳	560	21	3.6107142857142858	0.02624147152175543
珍	561	21	3.60427807486631	0.02624147152175543
流	562	21	3.597864768683274	0.02624147152175543
岡	563	21	3.591474245115453	0.02624147152175543
版	564	21	3.5851063829787235	0.02624147152175543
模	565	21	3.578761061946903	0.02624147152175543
可	566	21	3.5724381625441697	0.02624147152175543
劇	567	21	3.566137566137566	0.02624147152175543
担	568	20	3.5598591549295775	0.024991877639767075
追	569	20	3.5536028119507908	0.024991877639767075
様	570	20	3.5473684210526315	0.024991877639767075
早	571	20	3.541155866900175	0.024991877639767075
団	572	20	3.534965034965035	0.024991877639767075
盛	573	20	3.5287958115183247	0.024991877639767075
伝	574	20	3.5226480836236935	0.024991877639767075
号	575	20	3.516521739130435	0.024991877639767075
績	576	20	3.5104166666666665	0.024991877639767075
毎	577	20	3.504332755632582	0.024991877639767075
幸	578	20	3.4982698961937717	0.024991877639767075
棟	579	20	3.4922279792746114	0.024991877639767075
善	580	20	3.486206896551724	0.024991877639767075
円	581	20	3.4802065404475044	0.024991877639767075
空	582	20	3.4742268041237114	0.024991877639767075
枠	583	20	3.4682675814751285	0.024991877639767075
挿	584	20	3.4623287671232874	0.024991877639767075
郵	585	20	3.4564102564102566	0.024991877639767075
離	586	20	3.4505119453924915	0.024991877639767075
波	587	20	3.444633730834753	0.024991877639767075
疑	588	19	3.4387755102040813	0.02374228375777872
境	589	19	3.4329371816638368	0.02374228375777872
風	590	19	3.4271186440677965	0.02374228375777872
察	591	19	3.4213197969543145	0.02374228375777872
印	592	19	3.415540540540541	0.02374228375777872
痛	593	19	3.4097807757166945	0.02374228375777872
費	594	19	3.404040404040404	0.02374228375777872
職	595	19	3.398319327731093	0.02374228375777872
途	596	19	3.3926174496644292	0.02374228375777872
鎖	597	19	3.3869346733668344	0.02374228375777872
遣	598	19	3.381270903010033	0.02374228375777872
村	599	19	3.3756260434056764	0.02374228375777872
術	600	19	3.37	0.02374228375777872
裏	601	19	3.3643926788685525	0.02374228375777872
席	602	18	3.3588039867109636	0.022492689875790367
批	603	18	3.353233830845771	0.022492689875790367
採	604	18	3.347682119205298	0.022492689875790367
院	605	18	3.3421487603305784	0.022492689875790367
